id,age,gender,split,final,x,y
"6950","27",M,01:41:34,03:48:47,47.1553298433143,-15.9203201301911
"6951","30",M,01:47:35,03:48:47,-55.9909589115778,-2.94448226206617
"6952","53",M,01:40:47,03:48:47,44.1770564773098,-20.7923326795584
"6953","56",M,01:46:15,03:48:48,18.375007282346,47.9800267636525
"6954","40",W,01:48:50,03:48:48,133.059233088673,55.5789371810863
"6955","52",M,01:41:51,03:48:49,-121.100124933203,50.2110055858408
"6956","43",M,01:36:05,03:48:49,87.6576596279788,36.423988685728
"6957","44",M,01:48:02,03:48:49,27.0500631958321,12.1960006986563
"6958","54",M,01:50:41,03:48:50,-100.905660250482,28.2084357749155
"6959","38",M,01:45:47,03:48:50,-142.770462873666,65.46342454728
"6960","46",M,01:49:15,03:48:50,92.9819200865621,67.6975368184333
"6961","42",M,01:39:52,03:48:50,-64.999320811583,-18.1979178905096
"6962","36",M,01:40:35,03:48:50,-92.9248853215723,68.7011285090105
"6963","34",M,01:47:22,03:48:51,-46.8767549894209,-10.2838983877006
"6964","45",M,01:48:38,03:48:51,52.4552196404229,43.8427136676514
"6965","28",M,01:36:18,03:48:51,79.568203118985,33.192090343548
"6966","46",M,01:42:38,03:48:52,-146.807971642265,67.579669410471
"6967","47",M,01:52:06,03:48:52,133.341310549848,60.8266854543749
"6968","42",W,01:44:20,03:48:52,115.052262607708,69.8233373145902
"6969","26",W,01:46:50,03:48:53,-101.386375915224,43.5864809762452
"6970","49",M,01:38:51,03:48:54,37.9595987452821,10.8194848105558
"6971","27",W,01:48:12,03:48:54,-134.336057779923,58.2358758718692
"6972","45",W,01:44:57,03:48:54,60.797474163191,61.1101777297193
"6973","45",M,01:42:12,03:48:54,6.41038206404153,15.0703063417614
"6974","46",M,01:41:39,03:48:54,9.03200779037948,26.4170819665049
"6975","34",M,01:45:54,03:48:54,-115.085029346374,45.2202988372603
"6976","39",M,01:33:53,03:48:54,91.3576784977025,46.7764426065695
"6977","44",W,01:47:35,03:48:55,136.896196662492,46.0064513362885
"6978","28",M,01:43:14,03:48:55,101.886968619128,46.2811172634816
"6979","52",M,01:52:08,03:48:57,143.378935002043,-6.74440135827354
"6980","42",M,01:47:28,03:48:57,165.768098078467,66.6267931244415
"6981","45",M,01:42:59,03:48:57,116.872284836797,-27.7109215455374
"6982","53",M,01:47:03,03:48:57,121.197114886328,-33.026564658957
"6983","26",M,01:48:04,03:48:57,140.24101440303,-28.6823661897114
"6984","43",W,01:47:23,03:48:57,1.93353714803573,46.9827011568899
"6985","30",M,01:45:25,03:48:58,-148.611169341504,70.3334057932127
"6986","48",W,01:54:31,03:48:58,99.6823324582601,65.1197082286231
"6987","46",W,01:47:42,03:48:58,75.588805309601,19.9562109758976
"6988","34",M,01:38:24,03:48:58,68.4837735369613,26.8277761269351
"6989","45",M,01:46:18,03:48:59,129.781059251176,-21.7179307475363
"6990","47",M,01:42:07,03:48:59,-89.1798280049026,64.137692561701
"6991","31",M,01:42:52,03:48:59,-102.495286477251,32.5354506661006
"6992","42",W,01:47:26,03:49:00,136.83340812302,67.0211271077813
"6993","24",M,01:38:01,03:49:00,-56.402573842205,-14.5417776456607
"6994","42",M,01:39:24,03:49:01,13.0793541589736,45.8372775329714
"6995","43",M,01:40:46,03:49:01,90.4724040159229,29.1715779763908
"6996","26",W,01:40:30,03:49:02,78.3360779629873,71.9372184000747
"6997","33",M,01:48:31,03:49:02,134.219499649866,65.3114138134392
"6998","38",M,01:44:02,03:49:02,-7.07283045773002,15.2979416703001
"6999","35",M,01:42:57,03:49:02,70.9328736151456,24.3927270058934
"7000","36",M,01:38:26,03:49:02,-57.3588420109986,49.8129331122678
"7001","43",M,01:45:21,03:49:02,1.36475265797068,30.1550402197139
"7002","53",M,01:44:33,03:49:03,15.5735425381528,10.1495473490185
"7003","50",M,01:51:49,03:49:03,45.5252817069252,64.8997927594648
"7004","22",M,01:41:36,03:49:03,-65.6531577608679,1.61370321575581
"7005","42",M,01:40:57,03:49:04,101.866808872363,21.1291161480282
"7006","39",M,01:49:12,03:49:04,-90.1929280582936,46.9108645323422
"7007","51",M,01:41:19,03:49:04,23.0148390546117,20.2924807203194
"7008","26",M,01:44:46,03:49:04,-142.66441971228,60.9493032125958
"7009","41",M,01:49:31,03:49:05,110.31587378875,45.5437970822833
"7010","46",M,01:39:31,03:49:06,-73.5428854607219,58.6332327880088
"7011","43",M,01:41:24,03:49:06,2.94586484870976,42.3376641913044
"7012","35",M,01:47:51,03:49:07,114.646965613868,50.8857865529136
"7013","36",W,01:51:09,03:49:07,40.048078451249,8.16641456912348
"7014","42",M,01:39:43,03:49:08,98.3589909548961,54.5906641916465
"7015","48",M,01:48:02,03:49:08,117.356406476978,-34.6271941533602
"7016","41",M,01:47:13,03:49:08,-100.665844664241,49.129188280092
"7017","32",W,01:38:32,03:49:08,58.3323350396525,53.2406292584691
"7018","32",W,01:45:47,03:49:09,-105.164536994337,29.3555112253236
"7019","54",M,01:44:37,03:49:10,-75.6264457262239,20.0053225086148
"7020","48",M,01:52:24,03:49:10,76.9403507476229,19.8660605875238
"7021","56",M,01:48:02,03:49:10,-120.923631863493,53.9196253682336
"7022","31",M,01:47:55,03:49:10,41.0924738683221,49.9925367058685
"7023","55",M,01:49:41,03:49:10,28.9257991754939,49.6326803072317
"7024","50",W,01:53:10,03:49:12,115.656518452157,34.4140468635476
"7025","23",M,01:47:06,03:49:12,141.199824694217,-37.4949847857145
"7026","42",M,01:47:53,03:49:12,33.9326860261606,46.4449265144942
"7027","45",M,01:40:09,03:49:13,103.929928008436,38.9416579122581
"7028","34",W,01:45:11,03:49:13,-72.5458495808068,66.7564637112389
"7029","43",M,01:45:50,03:49:14,108.730695608023,48.2509592007443
"7030","60",M,01:47:44,03:49:14,38.3760084094226,-13.4235216916753
"7031","60",M,01:47:30,03:49:14,-87.5122809785149,65.9914199400637
"7032","49",W,01:44:54,03:49:15,150.896610268464,62.8576293191223
"7033","37",M,01:44:21,03:49:15,129.219568913594,50.7674708116014
"7034","39",W,01:43:44,03:49:15,63.4905292196487,53.2198583855401
"7035","36",M,01:45:29,03:49:15,103.465745650254,2.51684221212399
"7036","45",M,01:53:16,03:49:17,-73.7750938362754,9.85039919446268
"7037","26",M,01:47:56,03:49:18,59.7308186741701,38.5974793370994
"7038","35",M,01:45:20,03:49:18,145.775424700156,-35.9858472168009
"7039","40",M,01:49:41,03:49:18,-69.9107446672151,-33.9919112190004
"7040","46",M,01:46:05,03:49:18,-114.202151964828,62.6993239887862
"7041","43",M,01:48:06,03:49:19,100.852799218167,21.3161328526139
"7042","26",M,01:44:29,03:49:19,60.195866857084,42.3857198377984
"7043","32",M,01:41:45,03:49:19,-99.5134991307881,72.7060321224823
"7044","44",M,01:51:26,03:49:19,-174.43916374968,65.5795535523702
"7045","43",M,01:46:48,03:49:20,102.396969985909,69.59134906098
"7046","25",W,01:48:57,03:49:20,63.0905911328061,51.3646475696733
"7047","37",M,01:39:26,03:49:20,-1.22413295234733,44.7805993267189
"7048","51",M,01:44:32,03:49:20,48.0887864824464,19.6485961346537
"7049","41",M,01:37:37,03:49:20,90.4920525347339,58.7277609481574
"7050","42",W,01:44:31,03:49:20,-71.6753154456375,48.3901087635815
"7051","44",M,01:42:42,03:49:20,-98.0758867204389,20.4438903570437
"7052","50",M,01:42:19,03:49:21,4.24964610049193,45.2006306592542
"7053","71",M,01:52:46,03:49:21,61.4325167507106,37.4559766856772
"7054","30",M,01:42:04,03:49:22,20.3839975672998,-25.2737263194182
"7055","34",M,01:38:45,03:49:22,44.3692383085018,18.2595599798604
"7056","33",M,01:48:06,03:49:22,-98.4411474993821,26.60795084542
"7057","44",M,01:48:28,03:49:23,35.4802104267937,21.9391642055242
"7058","26",W,01:47:15,03:49:24,149.985920907983,-24.7293538004222
"7059","38",M,01:44:25,03:49:24,0.144580850937132,21.3418799496998
"7060","53",M,01:39:18,03:49:24,-104.482203653406,57.7487914090059
"7061","29",M,01:43:12,03:49:24,-42.6533574250258,-19.7151403737323
"7062","36",M,01:40:41,03:49:25,-10.045770150366,51.9732568782102
"7063","42",W,01:51:31,03:49:25,55.5036031158157,44.3276775583463
"7064","36",M,01:41:01,03:49:25,77.477162030954,70.4412653393927
"7065","40",M,01:45:08,03:49:25,-54.0071007898081,-28.6617641774044
"7066","39",M,01:42:53,03:49:26,1.63901174071964,46.8603339560893
"7067","36",W,01:44:53,03:49:27,105.599181263129,12.1885182483437
"7068","61",M,01:52:51,03:49:28,34.9404212899678,61.3409440497546
"7069","60",M,01:51:19,03:49:28,69.4231573616206,38.444927525199
"7070","31",M,01:31:06,03:49:28,-86.4673803465645,42.469861556257
"7071","34",M,01:56:34,03:49:28,-70.0478999694958,-19.9333203946072
"7072","33",M,01:47:44,03:49:30,112.428475022148,35.0250582188933
"7073","37",M,01:49:05,03:49:30,-51.8128353759271,-18.877856071008
"7074","43",W,01:47:53,03:49:30,72.0446018648097,26.5342326780203
"7075","33",W,01:44:08,03:49:31,146.426887576484,-7.82294523885887
"7076","25",M,01:42:57,03:49:31,115.365708453546,1.98144389714005
"7077","39",W,01:51:58,03:49:33,22.5469150210955,14.9190042650712
"7078","36",M,01:46:32,03:49:33,138.361601429465,69.2622258202075
"7079","29",M,01:42:43,03:49:33,77.0639348567307,45.1040857911268
"7080","31",M,01:47:55,03:49:33,-98.4599555659031,41.6794400530989
"7081","30",M,01:33:55,03:49:33,-96.7581592953022,45.1551365699338
"7082","47",M,01:48:28,03:49:33,44.2036451590238,61.0068135777978
"7083","33",M,01:39:01,03:49:33,-100.484051599053,54.8843263422024
"7084","29",M,01:40:38,03:49:33,-99.1943411596208,53.6522743477433
"7085","46",M,01:44:04,03:49:34,-72.9942646843708,-51.4973305325915
"7086","43",W,01:50:47,03:49:35,-7.36312615635117,32.0775366447484
"7087","41",M,01:50:19,03:49:35,-101.659895409743,47.9956569231168
"7088","58",M,01:47:02,03:49:36,1.18584422035846,8.53256695704754
"7089","26",W,01:52:38,03:49:37,-68.2997831891083,-32.6244086315968
"7090","47",M,01:38:52,03:49:38,104.115179713882,26.4921552455836
"7091","36",M,01:43:00,03:49:38,41.5564292913213,34.9016611102796
"7092","39",M,01:44:08,03:49:38,-39.9916652355057,-16.8490552190391
"7093","49",W,01:48:00,03:49:38,79.8146686822053,56.7180422281713
"7094","36",W,01:38:28,03:49:38,-104.811874877321,23.2070741026721
"7095","40",M,01:44:07,03:49:38,17.3245855996707,20.2356344529321
"7096","43",W,01:50:03,03:49:38,143.976648265677,-34.1357064432508
"7097","58",M,01:45:34,03:49:39,-64.4093895186986,65.8702355717499
"7098","35",M,01:39:56,03:49:39,114.509508518814,-1.10580305835431
"7099","43",M,01:44:10,03:49:39,102.794878024921,45.4746347280715
"7100","48",M,01:42:15,03:49:40,139.627904539232,50.3578504945773
"7101","30",W,01:44:25,03:49:40,-51.9755164818628,-21.962430155394
"7102","40",M,01:45:25,03:49:40,38.0809910774864,52.3382963966027
"7103","36",M,01:50:59,03:49:41,137.535849592982,59.1815940216707
"7104","30",M,01:47:24,03:49:41,-56.3133989536682,-33.1771858745211
"7105","44",M,01:50:25,03:49:41,-94.8283945939275,56.8575118768808
"7106","39",M,01:45:04,03:49:42,-129.144948130466,58.7198316925741
"7107","35",M,01:42:27,03:49:43,17.8371920421205,44.8969866523726
"7108","46",M,01:38:16,03:49:43,113.743846723324,39.763451049211
"7109","27",M,01:49:01,03:49:43,109.10865582662,46.6589835709796
"7110","48",M,01:53:48,03:49:43,24.5115506002221,58.1086103498578
"7111","27",M,01:44:22,03:49:43,45.8154281445604,25.0848613982727
"7112","54",M,01:47:12,03:49:44,161.933175652075,62.0115889279751
"7113","48",M,01:54:23,03:49:44,121.519095450047,67.9249682380452
"7114","26",M,01:51:15,03:49:44,-69.8172657896247,-2.00603451631468
"7115","50",M,01:43:32,03:49:45,3.48438455111807,25.3622889775932
"7116","34",M,01:50:07,03:49:45,-135.311546435404,66.7113579745563
"7117","36",M,01:45:15,03:49:45,16.1415998641559,61.4480937222736
"7118","44",W,01:47:10,03:49:45,-69.6453731663924,-3.20190718318529
"7119","38",M,01:51:21,03:49:46,139.128464720252,36.6509140299802
"7120","33",M,01:44:13,03:49:46,118.600709528297,-21.3619496916521
"7121","27",M,01:50:10,03:49:47,57.5584091853329,51.0102052696332
"7122","35",W,01:52:05,03:49:47,135.185625877473,-32.6607420384703
"7123","45",M,01:43:28,03:49:47,97.1277639449999,64.4892256185395
"7124","52",M,01:45:01,03:49:47,118.462984166772,48.6806747088277
"7125","24",W,01:44:50,03:49:48,142.266241679249,71.4796515106664
"7126","34",M,01:45:15,03:49:49,58.6069800120328,29.5088167472508
"7127","39",M,01:38:23,03:49:49,-69.1301303762609,-18.7368516735249
"7128","47",M,01:38:40,03:49:49,125.139401522363,-20.7512799742859
"7129","46",W,01:44:42,03:49:50,15.1452076910393,31.8104539728525
"7130","52",M,01:44:08,03:49:50,71.7106547225267,21.4623838742279
"7131","35",W,01:42:08,03:49:50,103.092077742632,36.4756498262105
"7132","33",M,01:35:56,03:49:50,38.5974254510325,46.1937659445268
"7133","40",W,01:42:33,03:49:51,21.7425355049957,11.2017777550648
"7134","23",M,01:39:18,03:49:51,-74.0008366684364,51.4173386131542
"7135","38",M,01:41:02,03:49:51,59.0536624749106,26.9558553723077
"7136","47",M,01:42:37,03:49:52,32.7664343390024,46.5584203058778
"7137","39",M,01:42:41,03:49:53,10.8823214195478,20.6456298393338
"7138","41",M,01:45:47,03:49:53,103.15989590876,35.3417632873076
"7139","36",M,01:45:06,03:49:53,-74.4569417297937,-9.10240817627068
"7140","32",W,01:44:11,03:49:53,69.4895368201487,33.636934488314
"7141","47",M,01:40:50,03:49:54,-121.713632435024,39.8849616881471
"7142","31",M,01:44:19,03:49:54,22.790003822048,3.17827878463518
"7143","41",W,01:53:46,03:49:54,-137.192891251226,60.3862968099179
"7144","46",M,01:47:55,03:49:54,-102.224797484899,32.2491912944321
"7145","65",M,01:47:13,03:49:55,-66.7304737521476,56.8754713810458
"7146","37",M,01:45:04,03:49:55,34.7131423382101,20.52376538805
"7147","51",M,01:55:57,03:49:57,42.0576850909196,55.9176346896756
"7148","41",M,01:53:38,03:49:57,76.4651099892404,16.8040987701721
"7149","48",M,01:49:15,03:49:57,97.3583827659857,36.2436458867561
"7150","39",M,01:53:26,03:49:58,-83.8738129832911,46.73329641333
"7151","44",W,01:50:08,03:49:58,109.879678179241,55.8112861722969
"7152","43",M,01:36:30,03:49:58,-117.190115388442,52.2853434367959
"7153","26",W,01:50:05,03:49:59,-66.3333896270873,-47.7652528284992
"7154","43",M,01:38:29,03:49:59,-104.496203239083,24.2777377650048
"7155","39",M,01:52:40,03:49:59,-96.0105008633941,31.4420822830895
"7156","46",M,01:47:57,03:49:59,99.4645939063219,14.9353695790744
"7157","31",M,01:39:23,03:49:59,127.94853736572,-28.7352322714862
"7158","34",M,01:40:46,03:50:00,93.7367577710815,45.2490750928765
"7159","36",W,01:51:22,03:50:00,33.6772629456531,8.72757094805057
"7160","43",M,01:37:53,03:50:00,-13.9766928576344,25.8186872165795
"7161","25",M,01:40:40,03:50:02,157.305611928673,52.8828509103863
"7162","48",M,01:42:08,03:50:02,-63.9794098614356,-0.649800535069375
"7163","38",M,01:44:06,03:50:02,-48.9687275989634,-24.7742730520091
"7164","37",M,01:45:13,03:50:02,31.8172149207617,63.5537411379286
"7165","42",M,01:43:31,03:50:02,-41.7402500115712,-22.0619051009029
"7166","34",M,01:47:20,03:50:03,159.985967487671,69.0467941109123
"7167","44",M,01:54:30,03:50:03,5.64731833953007,46.4081112705263
"7168","33",M,01:49:54,03:50:04,38.0244652882016,0.516803104700564
"7169","31",M,01:40:12,03:50:04,-78.5576586185906,36.385727318893
"7170","41",M,01:42:31,03:50:04,0.86087541009735,13.7225371215177
"7171","30",M,01:44:21,03:50:05,83.0323097764667,62.1038315777612
"7172","45",M,01:44:51,03:50:05,-133.124191722852,69.2893055984399
"7173","45",M,01:41:30,03:50:06,85.5982508738041,50.7484838119658
"7174","36",M,01:46:13,03:50:06,-4.81176144458837,14.502822380242
"7175","51",M,01:41:46,03:50:07,131.985533366806,-25.5675794330558
"7176","44",M,01:41:22,03:50:07,23.1345246979024,13.9705463427414
"7177","26",M,01:36:03,03:50:07,59.5345632715182,64.5196680612344
"7178","35",M,01:43:30,03:50:08,-108.903287781536,47.8981777681889
"7179","55",M,01:44:07,03:50:08,23.1669671875509,13.1559657083964
"7180","40",M,01:48:12,03:50:08,-125.546644352242,53.8807586141921
"7181","38",M,01:51:48,03:50:08,175.970158173167,-38.9145867711002
"7182","34",M,01:42:34,03:50:09,26.8026927173399,54.8756076224509
"7183","27",M,01:42:24,03:50:10,19.1497366860786,-4.83993323627202
"7184","38",W,01:46:36,03:50:10,48.7163351038085,7.14888348145726
"7185","62",M,01:41:32,03:50:10,-63.5639105974302,-2.79403899883465
"7186","51",M,01:44:58,03:50:11,87.3858751150333,67.4322611392443
"7187","58",M,01:48:41,03:50:11,60.6160783531747,41.8296911155448
"7188","54",M,01:50:46,03:50:11,133.560207281755,-31.4431914182323
"7189","26",M,01:50:18,03:50:12,46.8559316142451,7.30844690680816
"7190","45",M,01:46:19,03:50:12,-90.810920251973,43.1465505804038
"7191","47",M,01:44:18,03:50:12,134.062107661992,54.8868390121968
"7192","29",M,01:49:09,03:50:12,176.444748583387,64.4238278193147
"7193","24",W,01:41:15,03:50:13,24.6079367209328,15.5231365396206
"7194","34",M,01:40:33,03:50:13,40.4664488576486,1.45123775852171
"7195","35",W,01:41:53,03:50:14,33.3297423629922,47.2492793001752
"7196","42",M,01:44:08,03:50:14,127.883079684888,37.6280328537527
"7197","44",M,01:44:04,03:50:14,-101.213684697133,37.325524556469
"7198","50",M,01:49:41,03:50:14,86.9337232159255,43.2328156607293
"7199","56",M,01:39:42,03:50:14,-64.0843691662381,-34.2966637991936
"7200","46",M,01:43:55,03:50:15,-44.7208137481886,-3.40348022733438
"7201","30",M,01:47:18,03:50:15,61.2227147707241,38.7491919118302
"7202","40",M,01:46:14,03:50:16,135.680386968505,-34.4190123017565
"7203","42",M,01:40:32,03:50:16,-106.350590338424,72.7089709621414
"7204","49",M,01:42:06,03:50:17,-70.748150038138,-47.1374381794314
"7205","42",M,01:52:47,03:50:18,-57.5288978601234,-20.7670599301928
"7206","50",M,01:40:59,03:50:18,54.9617225119659,18.8873934414709
"7207","43",M,01:48:17,03:50:18,-100.273690054545,34.0382129872627
"7208","54",M,01:43:54,03:50:19,161.132991543818,67.6892534873754
"7209","48",M,01:46:34,03:50:20,6.93493656549649,7.20008685841579
"7210","31",M,01:37:37,03:50:21,1.05086174780212,48.132254110895
"7211","32",M,01:47:48,03:50:21,-92.3646382270169,16.4154720367768
"7212","59",M,01:46:25,03:50:21,51.419686853681,47.3044676632345
"7213","55",M,01:48:02,03:50:21,-109.733205066249,27.3786669835961
"7214","56",M,01:49:13,03:50:21,14.2158896373488,-6.18162631407672
"7215","31",M,01:44:00,03:50:22,99.3390479701633,26.8219345333471
"7216","30",W,01:40:50,03:50:22,59.8723299291696,33.6002167912054
"7217","28",W,01:49:02,03:50:23,99.4422226494096,31.0667104817563
"7218","40",M,01:52:56,03:50:23,123.261159280985,-32.7043321250567
"7219","30",M,01:39:52,03:50:23,90.1412539594235,67.4526038884342
"7220","25",W,01:48:24,03:50:24,10.7936581019975,34.8813606006072
"7221","43",M,01:44:41,03:50:24,21.8687025852827,66.7999963239236
"7222","48",M,01:48:02,03:50:25,131.214028381586,59.7626839589764
"7223","44",W,01:44:58,03:50:25,-66.6705705792712,-15.0580449212775
"7224","49",M,01:43:27,03:50:25,43.4092836848851,62.4581008083269
"7225","38",W,01:38:52,03:50:26,15.2213975144722,19.7780804155079
"7226","29",W,01:50:19,03:50:27,93.2362231943726,33.1650623856144
"7227","55",M,01:46:12,03:50:27,33.1349387820769,58.8463202448592
"7228","36",M,01:38:26,03:50:28,137.155478479551,36.4793631569482
"7229","30",M,01:53:16,03:50:28,-1.49804541822269,26.715946178126
"7230","31",M,01:40:54,03:50:28,-95.9982026592121,47.2547458060515
"7231","41",M,01:45:49,03:50:28,54.5153103644841,60.7968447537784
"7232","49",M,01:32:11,03:50:29,-100.946376767952,63.950543239648
"7233","25",M,01:37:46,03:50:29,97.5983859579191,0.862433180683531
"7234","35",M,01:44:05,03:50:29,95.0543761970612,37.7854218784154
"7235","22",M,01:39:43,03:50:30,-42.2864934989487,-5.2573826851371
"7236","37",M,01:41:13,03:50:31,123.379969127056,72.5241905400041
"7237","48",M,01:49:09,03:50:31,-159.923321718938,61.6525687493642
"7238","55",M,01:49:21,03:50:31,88.1590878600243,54.6023494709341
"7239","29",M,01:49:42,03:50:32,78.0381804983901,15.029961314116
"7240","41",M,01:48:09,03:50:32,40.3774695762994,66.721729420562
"7241","41",M,01:45:27,03:50:32,76.5842863249284,47.7084154097936
"7242","44",M,01:43:25,03:50:33,46.1999292598241,34.9760276413061
"7243","43",M,01:48:28,03:50:33,54.6272378250638,31.263164363752
"7244","27",M,01:49:13,03:50:33,28.6007574674896,49.675628486312
"7245","29",M,01:46:38,03:50:34,-80.5989225292881,50.200448480114
"7246","30",M,01:46:25,03:50:35,-51.1646339060204,-25.960309401473
"7247","49",M,01:43:16,03:50:35,-38.4525149815947,-11.3914272357348
"7248","45",M,01:39:58,03:50:35,100.260912627289,24.7574563791265
"7249","23",M,01:36:26,03:50:36,120.141295534683,56.0820463504518
"7250","44",M,01:46:25,03:50:36,14.7776161258919,-11.0696834654206
"7251","62",M,01:43:08,03:50:36,12.8439646797359,30.2863128951431
"7252","41",M,01:41:05,03:50:37,-67.7927892834642,-16.7918163796317
"7253","39",W,01:47:26,03:50:37,-72.2743922689031,-46.9387309253203
"7254","32",M,01:41:31,03:50:37,-112.623187761225,54.326903363689
"7255","36",W,01:53:27,03:50:37,-70.3846956492854,-30.0604174014053
"7256","50",M,01:53:19,03:50:37,-105.794703242067,50.4779891377183
"7257","49",M,01:51:12,03:50:38,-103.1647819574,21.9724276511238
"7258","33",M,01:48:42,03:50:38,63.8125945597045,43.4638836359737
"7259","36",M,01:42:04,03:50:38,119.152264416092,-22.1914856434559
"7260","42",M,01:48:19,03:50:38,-115.4473797089,55.7767963939627
"7261","53",M,01:47:10,03:50:38,45.7879996881447,32.8374741356418
"7262","44",W,01:47:52,03:50:39,26.3526326778559,-30.534912108109
"7263","32",M,01:48:24,03:50:39,60.7203509247996,54.1989327343139
"7264","46",M,01:47:23,03:50:39,9.33375706594549,12.9459599010178
"7265","32",M,01:37:02,03:50:40,-122.665624017747,44.7529118608555
"7266","38",M,01:42:05,03:50:41,-10.4711817430768,6.65536722152427
"7267","30",M,01:44:12,03:50:41,96.4916530845796,62.7248465935105
"7268","53",M,01:36:59,03:50:41,95.6631754494202,42.2413900473915
"7269","28",M,01:39:56,03:50:42,23.02178076037,70.3449976351538
"7270","35",M,01:44:09,03:50:44,114.952932950843,55.7279820135822
"7271","45",M,01:49:52,03:50:44,-0.7428880237442,20.8902665225878
"7272","41",M,01:40:37,03:50:44,95.0784295453115,56.1039087121004
"7273","48",M,01:42:54,03:50:44,-67.4068250138219,-34.3575396134826
"7274","41",M,01:36:04,03:50:44,-120.269424959261,37.4091238837666
"7275","45",M,01:44:38,03:50:45,-48.5360274142235,-1.92918166333499
"7276","53",M,01:41:20,03:50:46,-87.7449619709888,20.378374685175
"7277","42",M,01:45:41,03:50:46,-118.140492383233,40.2000031719531
"7278","31",W,01:47:11,03:50:46,164.781314743099,68.6842730189848
"7279","30",M,01:35:46,03:50:46,-98.4289919804354,17.6117368032098
"7280","50",M,01:39:17,03:50:46,100.678662556417,72.0664655388474
"7281","42",M,01:44:58,03:50:46,-141.159326101368,61.415451784076
"7282","33",M,01:47:58,03:50:47,27.4731330411412,0.675307996115784
"7283","36",M,01:42:36,03:50:47,14.9233794138318,-13.051456021539
"7284","26",M,01:39:26,03:50:47,77.5094113126626,39.7439392604815
"7285","30",M,01:39:21,03:50:48,34.5861288134932,51.7920276930437
"7286","35",M,01:42:00,03:50:48,81.4561188374543,68.8780626012398
"7287","38",W,01:48:18,03:50:49,-62.9333046089776,-19.1974895305932
"7288","42",M,01:51:59,03:50:49,-89.7606552638671,46.6626080125372
"7289","25",W,01:47:58,03:50:50,78.5976885271874,21.4920505385566
"7290","34",M,01:38:39,03:50:50,-136.220119680407,68.6903113714276
"7291","39",M,01:39:10,03:50:51,0.154379636108018,22.6013676078027
"7292","42",W,01:45:25,03:50:51,29.4848387903655,-23.0616499004094
"7293","35",W,01:47:45,03:50:51,18.4151157597374,22.9414627708682
"7294","39",M,01:45:02,03:50:51,119.840156653563,62.5361222083463
"7295","20",W,01:44:31,03:50:52,111.299325835918,35.6233348613402
"7296","32",M,01:39:28,03:50:53,-35.4785103530767,-5.45097167151922
"7297","26",M,01:44:41,03:50:53,14.8622048780153,7.56111953797829
"7298","46",M,01:44:37,03:50:54,-105.495355794452,45.6095335112772
"7299","39",M,01:42:28,03:50:54,105.546694479295,23.4155720555061
"7300","40",M,01:57:23,03:50:54,-62.2213521855225,-25.5211016801248
"7301","25",M,01:52:20,03:50:55,-94.5602320828619,53.3298432434316
"7302","39",M,01:44:24,03:50:55,105.255271246645,-2.63588502216555
"7303","26",W,01:42:02,03:50:55,-56.0814928282239,48.5829492216203
"7304","38",M,01:46:33,03:50:55,46.8974886951695,61.4477715148806
"7305","34",W,01:44:56,03:50:55,-2.63776387712852,16.3975921807275
"7306","24",W,01:48:46,03:50:56,100.529162858272,30.7594039291365
"7307","49",M,01:50:59,03:50:56,-92.0927083227693,45.2958911089376
"7308","55",M,01:49:11,03:50:57,98.600355586231,17.0393552579122
"7309","37",M,01:41:21,03:50:57,16.5650402323082,-6.7359927473923
"7310","37",W,01:40:58,03:50:57,83.0360667576109,31.7899165011338
"7311","42",M,01:46:16,03:50:57,30.2765654107703,68.9497168979347
"7312","50",M,01:43:47,03:50:58,116.116386082309,44.36832268632
"7313","26",W,01:39:46,03:50:58,53.4579610255964,22.3940990856493
"7314","29",W,01:54:52,03:50:58,98.9835655350735,33.1854920322547
"7315","41",M,01:42:37,03:50:59,-65.5326123046034,-32.9516156922346
"7316","50",M,01:49:47,03:51:00,31.5363833667025,2.92273913099331
"7317","35",W,01:47:43,03:51:01,-84.6892410865759,34.425390184352
"7318","59",W,01:49:45,03:51:01,14.2117789680851,17.528931871871
"7319","35",M,01:36:21,03:51:01,-70.3812504902207,-51.7424000523956
"7320","44",M,01:48:15,03:51:01,176.554744748796,65.1759844323975
"7321","29",W,01:46:56,03:51:02,-140.532757573283,61.2191993042408
"7322","33",M,01:48:27,03:51:02,39.2241992105446,5.99205140754614
"7323","35",M,01:47:37,03:51:02,152.926004818264,67.6371901762112
"7324","41",M,01:46:38,03:51:03,102.124203599757,35.5341018633791
"7325","31",M,01:39:52,03:51:03,-76.4127804893574,48.1073709465633
"7326","54",M,01:46:51,03:51:03,-110.789481194513,60.0390070493007
"7327","50",M,01:42:32,03:51:04,-67.8988704259968,-36.8409594705079
"7328","44",M,01:47:52,03:51:04,3.16535195233826,25.7987651955905
"7329","38",W,01:52:02,03:51:04,-95.1621244451625,64.6969406647622
"7330","27",W,01:43:15,03:51:04,-159.807751146658,62.9659087587358
"7331","25",M,01:45:04,03:51:05,-1.8212398708618,40.333721863171
"7332","41",M,01:37:27,03:51:05,116.565720217651,26.5423101196367
"7333","39",M,01:43:11,03:51:05,-102.397406784876,38.1410682935758
"7334","61",M,01:43:19,03:51:05,35.6512127927567,54.2977108086069
"7335","35",W,01:53:11,03:51:05,70.3237112202858,43.02059298745
"7336","67",M,01:48:58,03:51:06,22.6500672416263,26.7067210082285
